Date,Open,High,Low,Close,Adj Close,Volume
2018-04-05,157000.000000,158000.000000,153500.000000,154000.000000,152792.156250,404008
2018-04-06,155000.000000,155500.000000,152000.000000,152500.000000,151303.921875,377964
2018-04-09,152000.000000,153000.000000,150500.000000,151000.000000,149815.687500,319141
2018-04-10,150000.000000,153000.000000,149000.000000,151000.000000,149815.687500,371422
2018-04-11,150500.000000,152000.000000,150000.000000,150000.000000,148823.531250,329076
2018-04-12,151000.000000,152500.000000,150000.000000,152000.000000,150807.843750,297375
2018-04-13,151500.000000,152000.000000,149500.000000,150500.000000,149319.609375,425396
2018-04-16,151000.000000,154000.000000,150000.000000,153000.000000,151800.000000,303065
2018-04-17,154000.000000,158000.000000,154000.000000,157500.000000,156264.703125,670905
2018-04-18,158000.000000,159500.000000,157000.000000,158500.000000,157256.859375,507655
2018-04-19,157500.000000,158000.000000,155000.000000,158000.000000,156760.781250,344290
2018-04-20,157000.000000,160000.000000,156500.000000,160000.000000,158745.093750,406412
2018-04-23,160000.000000,160000.000000,157000.000000,159500.000000,158249.015625,284140
2018-04-24,161500.000000,165500.000000,161500.000000,162500.000000,161225.484375,644850
2018-04-25,162000.000000,164000.000000,160000.000000,164000.000000,162713.718750,407673
2018-04-26,164000.000000,164000.000000,154500.000000,156500.000000,155272.546875,861668
2018-04-27,155000.000000,161500.000000,154000.000000,158000.000000,156760.781250,887506
2018-04-30,159000.000000,160500.000000,157000.000000,160000.000000,158745.093750,351811
2018-05-02,159000.000000,160500.000000,157000.000000,160000.000000,158745.093750,377086
2018-05-03,162500.000000,163000.000000,160000.000000,160000.000000,158745.093750,324816
2018-05-04,158000.000000,160000.000000,156500.000000,158000.000000,156760.781250,448848
2018-05-08,158500.000000,161000.000000,154500.000000,156000.000000,154776.468750,595219
2018-05-09,154500.000000,156000.000000,153500.000000,153500.000000,152296.078125,513770
2018-05-10,152500.000000,154000.000000,150500.000000,152000.000000,150807.843750,747954
2018-05-11,152000.000000,154000.000000,151500.000000,153000.000000,151800.000000,319288
2018-05-14,153500.000000,154500.000000,150500.000000,151000.000000,149815.687500,439028
2018-05-15,150000.000000,151500.000000,148000.000000,148500.000000,147335.296875,611470
2018-05-16,148500.000000,151500.000000,146000.000000,150500.000000,149319.609375,599945
2018-05-17,150500.000000,151000.000000,149500.000000,149500.000000,148327.453125,297968
2018-05-18,148500.000000,150000.000000,148000.000000,150000.000000,148823.531250,330193
2018-05-21,149500.000000,151000.000000,149000.000000,149000.000000,147831.375000,332251
2018-05-23,147000.000000,148500.000000,144000.000000,144500.000000,143366.671875,1062994
2018-05-24,144000.000000,144500.000000,139000.000000,140000.000000,138901.953125,1387498
2018-05-25,139500.000000,141000.000000,138500.000000,139000.000000,137909.796875,697859
2018-05-28,139000.000000,140500.000000,138000.000000,138500.000000,137413.718750,498199
2018-05-29,139500.000000,141000.000000,139000.000000,140000.000000,138901.953125,471953
2018-05-30,138500.000000,139500.000000,136000.000000,137500.000000,136421.562500,648596
2018-05-31,139000.000000,140000.000000,137500.000000,139000.000000,137909.796875,835047
2018-06-01,138500.000000,140000.000000,137500.000000,140000.000000,138901.953125,395619
2018-06-04,140000.000000,144000.000000,139000.000000,143000.000000,141878.437500,903195
2018-06-05,143500.000000,144000.000000,140500.000000,142500.000000,141382.359375,374748
2018-06-07,142000.000000,144000.000000,141500.000000,142500.000000,141382.359375,511413
2018-06-08,142000.000000,142500.000000,140000.000000,141000.000000,139894.125000,539842
2018-06-11,140000.000000,140500.000000,139000.000000,139500.000000,138405.875000,441032
2018-06-12,140000.000000,142000.000000,139500.000000,140500.000000,139398.046875,486396
2018-06-14,138500.000000,139000.000000,135000.000000,135000.000000,133941.171875,1036041
2018-06-15,136000.000000,136500.000000,133000.000000,134000.000000,132949.015625,762750
2018-06-18,134500.000000,136500.000000,134500.000000,135000.000000,133941.171875,497745
2018-06-19,134000.000000,135000.000000,131000.000000,131500.000000,130468.625000,781548
2018-06-20,130500.000000,131500.000000,129000.000000,129500.000000,128484.312500,595333
2018-06-21,129500.000000,130500.000000,127000.000000,127000.000000,126003.921875,608003
2018-06-22,126000.000000,131000.000000,125000.000000,130000.000000,128980.390625,716503
2018-06-25,129500.000000,130000.000000,128000.000000,129000.000000,127988.234375,563769
2018-06-26,128000.000000,131000.000000,127500.000000,129500.000000,128484.312500,703936
2018-06-27,129000.000000,130500.000000,125500.000000,127500.000000,126500.000000,935679
2018-06-28,126000.000000,126500.000000,123000.000000,125000.000000,125000.000000,1101059
2018-06-29,124500.000000,126000.000000,123500.000000,125500.000000,125500.000000,496503
2018-07-02,125000.000000,125500.000000,123000.000000,123500.000000,123500.000000,428578
2018-07-03,125500.000000,125500.000000,119500.000000,122000.000000,122000.000000,556533
2018-07-04,120500.000000,122500.000000,118000.000000,119500.000000,119500.000000,510210
2018-07-05,119000.000000,122000.000000,118000.000000,121500.000000,121500.000000,845590
2018-07-06,122500.000000,126000.000000,122500.000000,123500.000000,123500.000000,658197
2018-07-09,124000.000000,125000.000000,122500.000000,124500.000000,124500.000000,303024
2018-07-10,123500.000000,125500.000000,122500.000000,123500.000000,123500.000000,328075
2018-07-11,121000.000000,123000.000000,120500.000000,121500.000000,121500.000000,384762
2018-07-12,121500.000000,125000.000000,121000.000000,123000.000000,123000.000000,613187
2018-07-13,123500.000000,125000.000000,122000.000000,122500.000000,122500.000000,306680
2018-07-16,122500.000000,127500.000000,122500.000000,126000.000000,126000.000000,494043
2018-07-17,126000.000000,129000.000000,125000.000000,126500.000000,126500.000000,436989
2018-07-18,127000.000000,128500.000000,124000.000000,124000.000000,124000.000000,325090
2018-07-19,125000.000000,125500.000000,123500.000000,124000.000000,124000.000000,359064
2018-07-20,124500.000000,128500.000000,122500.000000,127000.000000,127000.000000,463776
2018-07-23,127500.000000,131000.000000,127000.000000,129500.000000,129500.000000,660426
2018-07-24,129500.000000,130000.000000,126500.000000,129500.000000,129500.000000,479217
2018-07-25,130000.000000,130500.000000,129000.000000,130500.000000,130500.000000,305338
2018-07-26,131000.000000,131500.000000,128000.000000,130000.000000,130000.000000,484321
2018-07-27,129500.000000,131500.000000,129000.000000,129500.000000,129500.000000,365369
2018-07-30,129000.000000,131000.000000,128500.000000,130500.000000,130500.000000,179748
2018-07-31,131000.000000,131000.000000,128500.000000,129500.000000,129500.000000,306556
2018-08-01,130000.000000,130500.000000,128000.000000,128500.000000,128500.000000,244440
2018-08-02,128000.000000,128500.000000,124000.000000,125500.000000,125500.000000,425332
2018-08-03,124000.000000,125500.000000,124000.000000,124000.000000,124000.000000,468331
2018-08-06,124500.000000,126000.000000,124000.000000,124500.000000,124500.000000,317150
2018-08-07,124000.000000,126000.000000,123500.000000,125000.000000,125000.000000,285278
2018-08-08,125500.000000,129500.000000,125500.000000,127500.000000,127500.000000,816582
2018-08-09,126500.000000,127500.000000,125500.000000,126000.000000,126000.000000,532068
2018-08-10,126000.000000,127000.000000,124500.000000,126000.000000,126000.000000,194355
2018-08-13,125000.000000,126000.000000,123000.000000,123500.000000,123500.000000,319273
2018-08-14,124500.000000,125000.000000,122500.000000,123000.000000,123000.000000,291859
2018-08-16,122000.000000,127000.000000,122000.000000,126500.000000,126500.000000,561446
2018-08-17,125500.000000,127000.000000,125000.000000,126500.000000,126500.000000,207735
2018-08-20,127500.000000,128000.000000,126000.000000,127500.000000,127500.000000,310969
2018-08-21,127000.000000,127500.000000,124000.000000,125500.000000,125500.000000,339831
2018-08-22,125500.000000,127000.000000,124500.000000,126000.000000,126000.000000,329800
2018-08-23,125500.000000,126000.000000,123000.000000,124500.000000,124500.000000,229027
2018-08-24,123500.000000,124500.000000,123000.000000,124500.000000,124500.000000,232363
2018-08-27,125000.000000,125500.000000,123500.000000,124000.000000,124000.000000,226756
2018-08-28,125000.000000,127000.000000,124000.000000,125000.000000,125000.000000,402853
2018-08-29,125000.000000,125000.000000,123500.000000,124000.000000,124000.000000,309579
2018-08-30,124000.000000,125000.000000,123000.000000,123500.000000,123500.000000,385998
2018-08-31,124000.000000,126000.000000,123000.000000,125000.000000,125000.000000,529278
2018-09-03,124500.000000,126000.000000,123500.000000,125000.000000,125000.000000,264041
2018-09-04,125500.000000,127000.000000,124500.000000,126500.000000,126500.000000,297393
2018-09-05,126500.000000,131000.000000,126500.000000,129000.000000,129000.000000,871735
2018-09-06,130000.000000,136000.000000,130000.000000,134000.000000,134000.000000,935048
2018-09-07,136000.000000,137000.000000,131500.000000,133000.000000,133000.000000,793026
2018-09-10,131500.000000,133500.000000,130000.000000,131000.000000,131000.000000,320236
